Name,Total_CPU,Total_IO,Total_Network,Input_Size,Output_Size
RM_SetExpire,67.80000000000013,34.55000000000007,17.81000000000003,12,8
RM_GetAbsExpire,68.00000000000013,34.65000000000007,17.86000000000003,8,8
RM_SetAbsExpire,68.60000000000012,34.95000000000007,18.01000000000003,12,8
RM_ResetDataset,69.20000000000012,35.250000000000064,18.16000000000003,8,0
RM_DbSize,69.20000000000012,35.250000000000064,18.16000000000003,8,8
RM_RandomKey,69.20000000000012,35.250000000000064,18.16000000000003,8,8
RM_GetKeyNameFromOptCtx,69.20000000000012,35.250000000000064,18.16000000000003,8,8
RM_GetToKeyNameFromOptCtx,69.20000000000012,35.250000000000064,18.16000000000003,8,8
RM_GetDbIdFromOptCtx,69.20000000000012,35.250000000000064,18.16000000000003,8,8
RM_GetToDbIdFromOptCtx,69.20000000000012,35.250000000000064,18.16000000000003,8,8
RM_StringSet,69.40000000000012,35.350000000000065,18.21000000000003,16,8
RM_StringDMA,70.00000000000011,35.65000000000006,18.360000000000028,20,8
RM_StringTruncate,71.80000000000011,36.55000000000006,18.810000000000027,12,8
moduleListIteratorSeek,74.05000000000011,37.70000000000006,19.41000000000003,20,8
RM_ListPush,75.6500000000001,38.50000000000006,19.810000000000027,20,8
RM_ListPop,76.85000000000011,39.10000000000006,20.110000000000028,12,8
RM_ListGet,77.25000000000011,39.30000000000006,20.21000000000003,16,8
RM_ListSet,78.05000000000011,39.70000000000006,20.41000000000003,24,8
RM_ListInsert,79.45000000000012,40.40000000000006,20.76000000000003,24,8
RM_ListDelete,81.45000000000012,41.40000000000006,21.26000000000003,16,8
moduleZsetAddFlagsToCoreFlags,82.25000000000011,41.80000000000006,21.46000000000003,4,4
moduleZsetAddFlagsFromCoreFlags,82.85000000000011,42.10000000000006,21.610000000000028,4,4
RM_ZsetAdd,84.25000000000011,42.80000000000006,21.96000000000003,32,8
RM_ZsetIncrby,85.65000000000012,43.500000000000064,22.31000000000003,40,8
RM_ZsetRem,86.85000000000012,44.100000000000065,22.61000000000003,24,8
RM_ZsetScore,87.45000000000012,44.40000000000006,22.76000000000003,24,8
zsetKeyReset,87.45000000000012,44.40000000000006,22.76000000000003,8,8
RM_ZsetRangeStop,87.85000000000012,44.600000000000065,22.86000000000003,8,8
RM_ZsetRangeEndReached,88.05000000000013,44.70000000000007,22.910000000000032,8,8
zsetInitScoreRange,89.45000000000013,45.40000000000007,23.260000000000034,36,8
RM_ZsetFirstInScoreRange,89.45000000000013,45.40000000000007,23.260000000000034,32,8
RM_ZsetLastInScoreRange,89.45000000000013,45.40000000000007,23.260000000000034,32,8
zsetInitLexRange,91.05000000000013,46.20000000000007,23.660000000000032,28,8
RM_ZsetFirstInLexRange,91.05000000000013,46.20000000000007,23.660000000000032,24,8
RM_ZsetLastInLexRange,91.05000000000013,46.20000000000007,23.660000000000032,24,8
RM_ZsetRangeCurrentElement,92.45000000000013,46.90000000000007,24.010000000000034,16,8
RM_ZsetRangeNext,95.85000000000014,48.60000000000007,24.860000000000035,8,8
RM_ZsetRangePrev,99.25000000000014,50.300000000000075,25.710000000000036,8,8
RM_HashSet,102.90000000000015,52.15000000000008,26.660000000000036,16,8
RM_HashGet,105.95000000000014,53.700000000000074,27.460000000000036,16,8
RM_StreamAdd,107.95000000000014,54.700000000000074,27.960000000000036,36,8
RM_StreamDelete,108.95000000000014,55.200000000000074,28.210000000000036,16,8
RM_StreamIteratorStart,110.75000000000014,56.10000000000007,28.660000000000036,28,8
RM_StreamIteratorStop,111.35000000000014,56.40000000000007,28.810000000000034,8,8
RM_StreamIteratorNextID,112.75000000000014,57.10000000000007,29.160000000000036,24,8
RM_StreamIteratorNextField,113.95000000000014,57.700000000000074,29.460000000000036,24,8
RM_StreamIteratorDelete,114.75000000000014,58.10000000000007,29.660000000000036,8,8
RM_StreamTrimByLength,115.55000000000014,58.50000000000007,29.860000000000035,20,8
RM_StreamTrimByID,116.35000000000014,58.90000000000007,30.060000000000034,20,8
RM_FreeCallReply,116.95000000000013,59.20000000000007,30.210000000000033,8,8
RM_CallReplyType,116.95000000000013,59.20000000000007,30.210000000000033,8,8
RM_CallReplyLength,116.95000000000013,59.20000000000007,30.210000000000033,8,8
RM_CallReplyArrayElement,116.95000000000013,59.20000000000007,30.210000000000033,12,8
RM_CallReplyInteger,116.95000000000013,59.20000000000007,30.210000000000033,8,8
RM_CallReplyDouble,116.95000000000013,59.20000000000007,30.210000000000033,8,8
RM_CallReplyBigNumber,116.95000000000013,59.20000000000007,30.210000000000033,16,8
RM_CallReplyVerbatim,116.95000000000013,59.20000000000007,30.210000000000033,24,8
RM_CallReplyBool,116.95000000000013,59.20000000000007,30.210000000000033,8,8
RM_CallReplySetElement,116.95000000000013,59.20000000000007,30.210000000000033,12,8
RM_CallReplyMapElement,117.15000000000013,59.30000000000007,30.260000000000034,28,8
RM_CallReplyAttribute,117.15000000000013,59.30000000000007,30.260000000000034,8,8
RM_CallReplyAttributeElement,117.35000000000014,59.40000000000007,30.310000000000034,28,8
RM_CallReplyPromiseSetUnblockHandler,117.35000000000014,59.40000000000007,30.310000000000034,20,8
RM_CallReplyPromiseAbort,117.95000000000013,59.70000000000007,30.460000000000033,16,8
RM_CallReplyStringPtr,118.15000000000013,59.80000000000007,30.510000000000034,16,8
RM_CreateStringFromCallReply,118.35000000000014,59.90000000000007,30.560000000000034,8,8
RM_SetContextUser,118.35000000000014,59.90000000000007,30.560000000000034,16,8
moduleCreateArgvFromUserFormat,125.93000000000013,63.79000000000007,32.580000000000034,36,8
RM_Call,139.57000000000014,70.61000000000007,35.99000000000004,32,8
RM_CallReplyProto,139.57000000000014,70.61000000000007,35.99000000000004,16,8
moduleTypeEncodeId,140.42000000000013,71.06000000000007,36.24000000000004,12,8
moduleTypeLookupModuleByName,141.27000000000012,71.56000000000007,36.540000000000035,8,8
moduleTypeLookupModuleByID,142.77000000000012,72.41000000000007,37.040000000000035,8,8
moduleTypeNameByID,143.02000000000012,72.56000000000007,37.140000000000036,16,8
moduleTypeModuleName,143.2200000000001,72.66000000000007,37.19000000000003,8,8
moduleNameFromCommand,143.2200000000001,72.66000000000007,37.19000000000003,8,8
moduleTypeDupOrReply,144.02000000000012,73.06000000000007,37.390000000000036,36,8
RM_CreateDataType,145.62000000000012,73.86000000000007,37.790000000000035,28,8
RM_ModuleTypeSetValue,145.8200000000001,73.96000000000006,37.84000000000003,24,8
RM_ModuleTypeGetType,146.0200000000001,74.06000000000006,37.89000000000003,8,8
RM_ModuleTypeGetValue,146.22000000000008,74.16000000000005,37.940000000000026,8,8
moduleRDBLoadError,146.6200000000001,74.36000000000006,38.04000000000003,8,8
moduleAllDatatypesHandleErrors,147.07000000000008,74.61000000000006,38.190000000000026,0,8
moduleAllModulesHandleReplAsyncLoad,147.52000000000007,74.86000000000006,38.340000000000025,0,8
RM_IsIOError,147.52000000000007,74.86000000000006,38.340000000000025,8,8
flushRedisModuleIOBuffer,147.92000000000007,75.06000000000006,38.440000000000026,8,8
RM_SaveUnsigned,148.96000000000006,75.58000000000006,38.700000000000024,16,8
RM_LoadUnsigned,149.72000000000006,75.96000000000005,38.89000000000002,8,8
RM_SaveSigned,149.72000000000006,75.96000000000005,38.89000000000002,16,8
RM_LoadSigned,149.72000000000006,75.96000000000005,38.89000000000002,8,8
RM_SaveString,150.76000000000005,76.48000000000005,39.15000000000002,16,8
RM_SaveStringBuffer,151.80000000000004,77.00000000000004,39.41000000000002,20,8
moduleLoadString,152.76000000000005,77.48000000000005,39.65000000000002,20,8
RM_LoadString,152.76000000000005,77.48000000000005,39.65000000000002,8,8
RM_LoadStringBuffer,152.76000000000005,77.48000000000005,39.65000000000002,16,8
RM_SaveDouble,153.80000000000004,78.00000000000004,39.91000000000002,16,8
RM_LoadDouble,154.56000000000003,78.38000000000004,40.100000000000016,8,8
RM_SaveFloat,155.60000000000002,78.90000000000003,40.360000000000014,12,8
RM_LoadFloat,156.36,79.28000000000003,40.55000000000001,8,8
RM_SaveLongDouble,156.56,79.38000000000002,40.60000000000001,16,8
RM_LoadLongDouble,156.96,79.58000000000003,40.70000000000001,8,8
rdbSaveModulesAux,158.01000000000002,80.18000000000002,41.05000000000001,12,8
RM_DigestAddStringBuffer,158.01000000000002,80.18000000000002,41.05000000000001,20,8
RM_DigestAddLongLong,158.01000000000002,80.18000000000002,41.05000000000001,16,8
RM_DigestEndSequence,158.01000000000002,80.18000000000002,41.05000000000001,8,8
RM_LoadDataTypeFromStringEncver,158.21,80.28000000000002,41.10000000000001,20,8
RM_LoadDataTypeFromString,158.21,80.28000000000002,41.10000000000001,16,8
RM_SaveDataTypeToString,159.01000000000002,80.68000000000002,41.30000000000001,24,8
RM_GetKeyNameFromDigest,159.01000000000002,80.68000000000002,41.30000000000001,8,8
RM_GetDbIdFromDigest,159.01000000000002,80.68000000000002,41.30000000000001,8,8
RM_EmitAOF,160.26000000000002,81.33000000000003,41.65000000000001,32,8
RM_GetContextFromIO,160.46,81.43000000000002,41.70000000000001,8,8
RM_GetKeyNameFromIO,160.46,81.43000000000002,41.70000000000001,8,8
RM_GetKeyNameFromModuleKey,160.66,81.53000000000002,41.75000000000001,8,8
RM_GetDbIdFromModuleKey,160.85999999999999,81.63000000000001,41.800000000000004,8,8
RM_GetDbIdFromIO,160.85999999999999,81.63000000000001,41.800000000000004,8,8
moduleLogRaw,162.26,82.33000000000001,42.150000000000006,28,8
RM_Log,162.45999999999998,82.43,42.2,32,8
RM_LogIOError,162.45999999999998,82.43,42.2,32,8
RM__Assert,162.45999999999998,82.43,42.2,20,8
RM_LatencyAddSample,162.65999999999997,82.53,42.25,12,8
unblockClientFromModule,163.05999999999997,82.73,42.35,8,8
moduleBlockClient,165.05999999999997,83.73,42.85,60,8
RM_RegisterAuthCallback,165.05999999999997,83.73,42.85,12,8
moduleInvokeFreePrivDataCallback,165.45999999999998,83.93,42.95,16,8
moduleUnregisterAuthCBs,165.90999999999997,84.18,43.1,8,8
attemptNextAuthCb,166.55999999999997,84.53,43.300000000000004,32,8
attemptBlockedAuthReplyCallback,166.95999999999998,84.73,43.400000000000006,32,8
checkModuleAuthentication,168.15999999999997,85.33,43.7,32,8
moduleTryServeClientBlockedOnKey,168.55999999999997,85.53,43.800000000000004,16,8
RM_BlockClient,168.55999999999997,85.53,43.800000000000004,32,8
RM_BlockClientOnAuth,168.95999999999998,85.73,43.900000000000006,20,8
RM_BlockClientGetPrivateData,168.95999999999998,85.73,43.900000000000006,8,8
RM_BlockClientSetPrivateData,168.95999999999998,85.73,43.900000000000006,16,8
RM_BlockClientOnKeys,168.95999999999998,85.73,43.900000000000006,52,8
RM_BlockClientOnKeysWithFlags,168.95999999999998,85.73,43.900000000000006,56,8
RM_SignalKeyAsReady,168.95999999999998,85.73,43.900000000000006,16,8
moduleUnblockClientByHandle,169.55999999999997,86.03,44.050000000000004,16,8
moduleUnblockClient,169.55999999999997,86.03,44.050000000000004,8,8
moduleClientIsBlockedOnKeys,169.55999999999997,86.03,44.050000000000004,8,8
RM_UnblockClient,170.35999999999999,86.43,44.25000000000001,16,8
RM_AbortBlock,170.35999999999999,86.43,44.25000000000001,8,8
RM_SetDisconnectCallback,170.35999999999999,86.43,44.25000000000001,12,8
moduleHandleBlockedClients,172.20999999999998,87.38000000000001,44.75000000000001,8,8
moduleBlockedClientMayTimeout,172.40999999999997,87.48,44.800000000000004,8,8
moduleBlockedClientTimedOut,172.60999999999996,87.58,44.85,8,8
RM_IsBlockedReplyRequest,172.60999999999996,87.58,44.85,8,8
RM_IsBlockedTimeoutRequest,172.60999999999996,87.58,44.85,8,8
RM_GetBlockedClientPrivateData,172.60999999999996,87.58,44.85,8,8
RM_GetBlockedClientReadyKey,172.60999999999996,87.58,44.85,8,8
RM_GetBlockedClientHandle,172.60999999999996,87.58,44.85,8,8
RM_BlockedClientDisconnected,172.60999999999996,87.58,44.85,8,8
RM_GetThreadSafeContext,173.40999999999997,87.98,45.050000000000004,8,8
RM_GetDetachedThreadSafeContext,173.40999999999997,87.98,45.050000000000004,8,8
RM_FreeThreadSafeContext,173.40999999999997,87.98,45.050000000000004,8,8
moduleGILAfterLock,173.40999999999997,87.98,45.050000000000004,0,0
RM_ThreadSafeContextLock,173.40999999999997,87.98,45.050000000000004,8,8
RM_ThreadSafeContextTryLock,173.60999999999996,88.08,45.1,8,8
moduleGILBeforeUnlock,173.60999999999996,88.08,45.1,0,0
RM_ThreadSafeContextUnlock,173.60999999999996,88.08,45.1,8,8
moduleAcquireGIL,173.60999999999996,88.08,45.1,8,0
moduleTryAcquireGIL,173.60999999999996,88.08,45.1,8,4
moduleReleaseGIL,173.60999999999996,88.08,45.1,8,0
RM_SubscribeToKeyspaceEvents,173.60999999999996,88.08,45.1,16,8
firePostExecutionUnitJobs,174.05999999999995,88.33,45.25,0,8
RM_AddPostNotificationJob,174.05999999999995,88.33,45.25,28,8
RM_GetNotifyKeyspaceEvents,174.05999999999995,88.33,45.25,0,4
RM_NotifyKeyspaceEvent,174.25999999999993,88.42999999999999,45.3,28,8
moduleNotifyKeyspaceEvent,174.90999999999994,88.77999999999999,45.5,24,8
moduleUnsubscribeNotifications,175.35999999999993,89.02999999999999,45.65,8,8
moduleCallClusterReceivers,175.80999999999992,89.27999999999999,45.8,29,8
RM_RegisterClusterMessageReceiver,177.45999999999992,90.12999999999998,46.25,13,8
RM_SendClusterMessage,178.05999999999992,90.42999999999998,46.4,29,8
RM_GetClusterNodesList,178.70999999999992,90.77999999999997,46.6,16,8
RM_FreeClusterNodesList,179.1599999999999,91.02999999999997,46.75,8,8
RM_GetMyClusterID,179.3599999999999,91.12999999999997,46.8,8,8
RM_GetClusterSize,179.5599999999999,91.22999999999996,46.849999999999994,8,4
RM_GetClusterNodeInfo,182.15999999999988,92.52999999999996,47.49999999999999,48,8
RM_SetClusterFlags,182.5599999999999,92.72999999999996,47.599999999999994,16,8
moduleTimerHandler,184.00999999999988,93.47999999999996,47.99999999999999,24,8
RM_CreateTimer,185.45999999999987,94.22999999999996,48.39999999999999,24,8
RM_StopTimer,185.85999999999987,94.42999999999996,48.49999999999999,20,8
RM_GetTimerInfo,186.65999999999988,94.82999999999997,48.699999999999996,28,8
moduleHoldsTimer,187.10999999999987,95.07999999999997,48.849999999999994,8,8
eventLoopToAeMask,187.50999999999988,95.27999999999997,48.949999999999996,4,4
eventLoopFromAeMask,187.90999999999988,95.47999999999998,49.05,4,4
eventLoopCbReadable,187.90999999999988,95.47999999999998,49.05,24,8
eventLoopCbWritable,187.90999999999988,95.47999999999998,49.05,24,8
RM_EventLoopAdd,189.7099999999999,96.37999999999998,49.5,20,8
RM_EventLoopDel,190.3099999999999,96.67999999999998,49.65,8,8
RM_EventLoopAddOneShot,190.90999999999988,96.97999999999998,49.8,12,8
eventLoopHandleOneShotEvents,191.35999999999987,97.22999999999998,49.949999999999996,0,8
moduleNotifyUserChanged,191.55999999999986,97.32999999999997,49.99999999999999,8,8
revokeClientAuthentication,191.95999999999987,97.52999999999997,50.099999999999994,8,8
moduleFreeAuthenticatedClients,192.60999999999987,97.87999999999997,50.3,8,8
RM_CreateModuleUser,192.60999999999987,97.87999999999997,50.3,8,8
RM_FreeModuleUser,192.80999999999986,97.97999999999996,50.349999999999994,8,8
RM_SetModuleUserACL,192.80999999999986,97.97999999999996,50.349999999999994,16,8
RM_SetModuleUserACLString,193.60999999999987,98.37999999999997,50.55,32,8
RM_GetModuleUserACLString,193.60999999999987,98.37999999999997,50.55,8,8
RM_GetCurrentUserName,193.60999999999987,98.37999999999997,50.55,8,8
RM_GetModuleUserFromUserName,193.80999999999986,98.47999999999996,50.599999999999994,8,8
RM_ACLCheckCommandPermissions,194.20999999999987,98.67999999999996,50.699999999999996,20,8
RM_ACLCheckKeyPermissions,194.60999999999987,98.87999999999997,50.8,20,8
RM_ACLCheckChannelPermissions,195.20999999999987,99.17999999999996,50.949999999999996,20,8
moduleGetACLLogEntryReason,195.40999999999985,99.27999999999996,50.99999999999999,4,4
RM_ACLAddLogEntry,195.60999999999984,99.37999999999995,51.04999999999999,28,8
RM_ACLAddLogEntryByUserName,195.80999999999983,99.47999999999995,51.09999999999999,28,8
authenticateClientWithUser,196.80999999999983,99.97999999999995,51.34999999999999,36,8
RM_AuthenticateClientWithUser,196.80999999999983,99.97999999999995,51.34999999999999,36,8
RM_AuthenticateClientWithACLUser,197.00999999999982,100.07999999999994,51.399999999999984,40,8
RM_DeauthenticateAndCloseClient,197.2099999999998,100.17999999999994,51.44999999999998,16,8
RM_RedactClientCommandArgument,197.4099999999998,100.27999999999993,51.49999999999998,12,8
RM_GetClientCertificate,198.0099999999998,100.57999999999993,51.64999999999998,16,8
RM_CreateDict,198.20999999999978,100.67999999999992,51.699999999999974,8,8
RM_FreeDict,198.40999999999977,100.77999999999992,51.74999999999997,16,8
RM_DictSize,198.40999999999977,100.77999999999992,51.74999999999997,8,8
RM_DictSetC,198.60999999999976,100.87999999999991,51.79999999999997,28,8
RM_DictReplaceC,198.80999999999975,100.9799999999999,51.849999999999966,28,8
RM_DictSet,198.80999999999975,100.9799999999999,51.849999999999966,24,8
RM_DictReplace,198.80999999999975,100.9799999999999,51.849999999999966,24,8
RM_DictGetC,199.20999999999975,101.17999999999991,51.94999999999997,28,8
RM_DictGet,199.20999999999975,101.17999999999991,51.94999999999997,24,8
RM_DictDelC,199.40999999999974,101.2799999999999,51.999999999999964,28,8
RM_DictDel,199.40999999999974,101.2799999999999,51.999999999999964,24,8
RM_DictIteratorStartC,199.40999999999974,101.2799999999999,51.999999999999964,28,8
RM_DictIteratorStart,199.40999999999974,101.2799999999999,51.999999999999964,24,8
RM_DictIteratorStop,199.40999999999974,101.2799999999999,51.999999999999964,8,8
RM_DictIteratorReseekC,199.40999999999974,101.2799999999999,51.999999999999964,28,8
RM_DictIteratorReseek,199.40999999999974,101.2799999999999,51.999999999999964,24,8
RM_DictNextC,200.00999999999974,101.5799999999999,52.14999999999996,24,8
RM_DictPrevC,200.60999999999973,101.8799999999999,52.29999999999996,24,8
RM_DictNext,200.80999999999972,101.97999999999989,52.34999999999996,24,8
RM_DictPrev,201.0099999999997,102.07999999999988,52.399999999999956,24,8
RM_DictCompareC,201.4099999999997,102.27999999999989,52.49999999999996,28,8
RM_DictCompare,201.80999999999972,102.47999999999989,52.59999999999996,24,8
RM_InfoAddSection,202.80999999999972,102.97999999999989,52.84999999999996,16,8
RM_InfoBeginDictField,203.60999999999973,103.3799999999999,53.04999999999996,16,8
RM_InfoEndDictField,204.00999999999974,103.5799999999999,53.14999999999996,8,8
RM_InfoAddFieldString,204.40999999999974,103.7799999999999,53.249999999999964,24,8
